,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
3796,600830,香溢融通,0.08,912.5,,1.76,,3700.92,867.78,,10-26
3797,002760,凤形股份,0.76,68.89,,10.04,,6720.62,71.01,,10-26
3798,605589,圣泉集团,0.75,-21.05,,8.66,,52605.09,-20.02,,10-26
3799,688036,传音控股,3.6,47.54,,24.46,,288185.97,47.49,,10-26
3800,002812,恩捷股份,1.97,149.37,,14.58,,175071.54,172.06,,10-26
3801,300110,华仁药业,0.1,116.59,,5.08,,11729.34,116.82,,10-26
3802,002494,华斯股份,0.02,-106.14,,0.37,,572.69,-106.13,,10-26
3803,000020,深华发A,0.03,68.42,,2.17,,816.42,68.3,,10-26
3804,300469,信息发展,-0.08,203.7,,-7.31,,-1679.93,205.8,,10-26
3805,300819,聚杰微纤,0.32,100.0,,3.96,,3201.05,122.66,,10-26
3806,300501,海顺新材,0.51,2.0,,9.39,,7898.26,0.6,,10-26
3807,300836,佰奥智能,0.22,-38.41,,1.74,,1080.47,-28.49,,10-26
3808,688208,道通科技,0.76,4.11,,13.08,,34228.78,7.27,,10-26
3809,603319,湘油泵,0.82,-33.87,,9.72,,13063.97,0.73,,10-26
3810,300584,海辰药业,0.24,-41.58,,4.12,,2823.33,-41.59,,10-26
3811,000581,威孚高科,2.15,-4.02,,11.39,,212999.37,-4.5,,10-26
3812,601567,三星医疗,0.48,-9.43,,7.51,,66721.91,-8.67,,10-26
3813,300937,药易购,0.12,,,1.47,,1098.28,-66.12,,10-26
3814,601616,广电电气,0.07,18.24,,2.87,,6165.94,11.35,,10-26
3815,003020,立方制药,1.35,-5.38,,10.33,,12534.26,25.77,,10-26
3816,300971,博亚精工,0.95,,,10.09,,7225.62,43.21,,10-26
3817,003038,鑫铂股份,0.81,5.19,,10.43,,8152.23,31.83,,10-26
3818,300015,爱尔眼科,0.37,-2.1,,18.87,,200349.73,29.59,,10-26
3819,002417,深南股份,-0.06,-185.71,,-6.16,,-1513.52,-180.1,,10-26
3820,301026,浩通科技,2.38,,,22.99,,21757.03,174.98,,10-26
3821,688676,金盘科技,0.41,,,7.52,,16747.74,1.22,,10-26
3822,000738,航发控制,0.35,20.49,,5.89,,39753.35,20.47,,10-26
3823,002141,贤丰控股,0.02,-108.9,,2.28,,1799.04,-108.88,,10-26
3824,000796,凯撒旅业,-0.32,34.04,,-31.84,,-25863.76,34.0,,10-26
3825,300425,中建环能,0.15,27.28,,5.45,,10277.08,27.22,,10-26
3826,002483,润邦股份,0.28,65.29,,6.48,,26474.04,82.84,,10-26
3827,603733,仙鹤股份,1.28,62.03,,15.96,,90317.32,82.65,,10-26
3828,300458,全志科技,1.18,122.64,,15.61,,38910.4,121.16,,10-26
3829,300790,宇瞳光学,1.07,181.58,,16.03,,22558.06,190.16,,10-26
3830,000875,吉电股份,0.26,31.6,,7.04,,67674.42,57.87,,10-26
3831,002533,金杯电工,0.36,44.76,,7.01,,26158.4,48.96,,10-26
3832,603813,原尚股份,0.15,-11.83,,2.66,,1320.88,-12.16,,10-26
3833,300490,华自科技,0.12,-340.0,,1.79,,3147.95,-354.7,,10-26
3834,600216,浙江医药,0.78,20.0,,9.17,,75061.48,20.96,,10-26
3835,300180,华峰超纤,0.09,0.0,,3.03,,15650.69,-1.14,,10-26
3836,300841,康华生物,6.48,-5.7,,26.21,,58336.05,69.75,,10-26
3837,603223,恒通股份,0.26,13.04,,6.13,,7210.09,9.14,,10-26
3838,603926,铁流股份,0.94,67.86,,11.32,,15119.87,69.2,,10-26
3839,600311,ST荣华,-0.15,-3850.0,,-62.9,,-9953.32,-4051.0,,10-26
3840,605365,立达信,0.63,-26.74,,13.63,,29219.63,-24.79,,10-26
3841,300692,中环环保,0.32,-44.83,,7.31,,13762.35,43.06,,10-26
3842,301032,新柴股份,0.27,,,6.28,,5230.2,-17.48,,10-26
3843,300383,光环新网,0.44,0.0,,7.15,,68397.98,0.33,,10-26
3844,002772,众兴菌业,-0.14,-138.31,,-1.68,,-4900.45,-140.61,,10-26
3845,688036,传音控股,3.6,47.54,,24.46,,288185.97,47.49,,10-26
3846,002812,恩捷股份,1.97,149.37,,14.58,,175071.54,172.06,,10-26
3847,300110,华仁药业,0.1,116.59,,5.08,,11729.34,116.82,,10-26
3848,002494,华斯股份,0.02,-106.14,,0.37,,572.69,-106.13,,10-26
3849,000020,深华发A,0.03,68.42,,2.17,,816.42,68.3,,10-26
3850,300469,信息发展,-0.08,203.7,,-7.31,,-1679.93,205.8,,10-26
3851,300819,聚杰微纤,0.32,100.0,,3.96,,3201.05,122.66,,10-26
3852,300501,海顺新材,0.51,2.0,,9.39,,7898.26,0.6,,10-26
3853,300836,佰奥智能,0.22,-38.41,,1.74,,1080.47,-28.49,,10-26
3854,688208,道通科技,0.76,4.11,,13.08,,34228.78,7.27,,10-26
3855,603319,湘油泵,0.82,-33.87,,9.72,,13063.97,0.73,,10-26
3856,300584,海辰药业,0.24,-41.58,,4.12,,2823.33,-41.59,,10-26
3857,000581,威孚高科,2.15,-4.02,,11.39,,212999.37,-4.5,,10-26
3858,601567,三星医疗,0.48,-9.43,,7.51,,66721.91,-8.67,,10-26
3859,300937,药易购,0.12,,,1.47,,1098.28,-66.12,,10-26
3860,601616,广电电气,0.07,18.24,,2.87,,6165.94,11.35,,10-26
3861,003020,立方制药,1.35,-5.38,,10.33,,12534.26,25.77,,10-26
3862,300971,博亚精工,0.95,,,10.09,,7225.62,43.21,,10-26
3863,003038,鑫铂股份,0.81,5.19,,10.43,,8152.23,31.83,,10-26
3864,002707,众信旅游,-0.23,-36.94,,-28.09,,-20541.23,-34.29,,10-26
3865,300665,飞鹿股份,0.06,-53.97,,1.99,,1003.54,-35.49,,10-26
3866,000691,亚太实业,0.06,-10.63,,19.84,,1848.23,-10.7,,10-26
3867,300353,东土科技,-0.07,-52.82,,-4.4,,-3466.19,-52.81,,10-26
3868,688622,禾信仪器,0.75,,,14.54,,3928.83,30.58,,10-26
3869,600830,香溢融通,0.08,912.5,,1.76,,3700.92,867.78,,10-26
3870,002760,凤形股份,0.76,68.89,,10.04,,6720.62,71.01,,10-26
3871,605589,圣泉集团,0.75,-21.05,,8.66,,52605.09,-20.02,,10-26
3872,002141,贤丰控股,0.02,-108.9,,2.28,,1799.04,-108.88,,10-26
3873,000796,凯撒旅业,-0.32,34.04,,-31.84,,-25863.76,34.0,,10-26
3874,300425,中建环能,0.15,27.28,,5.45,,10277.08,27.22,,10-26
3875,002483,润邦股份,0.28,65.29,,6.48,,26474.04,82.84,,10-26
3876,603733,仙鹤股份,1.28,62.03,,15.96,,90317.32,82.65,,10-26
3877,300458,全志科技,1.18,122.64,,15.61,,38910.4,121.16,,10-26
3878,300790,宇瞳光学,1.07,181.58,,16.03,,22558.06,190.16,,10-26
3879,000875,吉电股份,0.26,31.6,,7.04,,67674.42,57.87,,10-26
3880,002533,金杯电工,0.36,44.76,,7.01,,26158.4,48.96,,10-26
3881,603813,原尚股份,0.15,-11.83,,2.66,,1320.88,-12.16,,10-26
3882,300490,华自科技,0.12,-340.0,,1.79,,3147.95,-354.7,,10-26
3883,600216,浙江医药,0.78,20.0,,9.17,,75061.48,20.96,,10-26
3884,300180,华峰超纤,0.09,0.0,,3.03,,15650.69,-1.14,,10-26
3885,300841,康华生物,6.48,-5.7,,26.21,,58336.05,69.75,,10-26
3886,603223,恒通股份,0.26,13.04,,6.13,,7210.09,9.14,,10-26
3887,603926,铁流股份,0.94,67.86,,11.32,,15119.87,69.2,,10-26
3888,600311,ST荣华,-0.15,-3850.0,,-62.9,,-9953.32,-4051.0,,10-26
3889,002646,青青稞酒,0.18,-226.38,,3.73,,8536.61,-232.74,,10-26
3890,002010,传化智联,0.29,45.0,,6.12,,93649.49,40.78,,10-26
3891,002369,卓翼科技,-0.02,21.0,,-1.01,,-1396.65,42.34,,10-26
3892,601717,郑煤机,0.91,29.29,,11.52,,157720.07,30.01,,10-26
3893,603506,南都物业,0.72,-7.69,,15.44,,13504.11,28.54,,10-26
3894,300977,深圳瑞捷,1.59,,,10.27,,9472.75,36.79,,10-26
3895,300015,爱尔眼科,0.37,-2.1,,18.87,,200349.73,29.59,,10-26
3896,002417,深南股份,-0.06,-185.71,,-6.16,,-1513.52,-180.1,,10-26
3897,301026,浩通科技,2.38,,,22.99,,21757.03,174.98,,10-26
3898,688676,金盘科技,0.41,,,7.52,,16747.74,1.22,,10-26
3899,000738,航发控制,0.35,20.49,,5.89,,39753.35,20.47,,10-26
3900,002846,英联股份,0.17,-51.43,,6.45,,5364.46,-20.69,,10-25
3901,002897,意华股份,0.63,-36.36,,7.94,,10775.76,-36.24,,10-25
3902,002915,中欣氟材,0.66,87.76,,12.15,,13754.77,89.2,,10-25
3903,002985,北摩高科,1.27,-2.31,,14.69,,32481.83,87.26,,10-25
3904,300631,久吾高科,0.19,-40.53,,2.48,,2045.86,-37.98,,10-25
3905,300696,爱乐达,0.77,54.0,,15.63,,17996.22,103.18,,10-25
3906,002140,东华科技,0.37,26.66,,8.08,,19757.42,26.66,,10-25
3907,000815,美利云,0.02,-33.33,,0.67,,1431.27,-23.63,,10-25
3908,002189,中光学,0.4,25.0,,6.9,,10606.62,25.41,,10-25
3909,300789,唐源电气,0.46,-42.89,,5.0,,3799.38,2.8,,10-25
3910,000893,亚钾国际,0.95,3894.09,,17.59,,71649.22,3898.31,,10-25
3911,002629,ST仁智,-0.02,-60.0,,-26.96,,-825.02,-63.57,,10-25
3912,000586,汇源通信,0.12,160.44,,8.09,,2267.13,160.65,,10-25
3913,300604,长川科技,0.22,83.33,,10.76,,12950.39,265.41,,10-25
3914,002677,浙江美大,0.7,34.62,,25.79,,45089.83,34.5,,10-25
3915,688550,瑞联新材,2.4,6.19,,6.14,,16836.21,36.38,,10-25
3916,002730,电光科技,0.16,14.29,,5.04,,5178.82,13.29,,10-25
3917,002805,丰元股份,0.24,700.0,,4.49,,3869.37,882.78,,10-25
3918,000920,沃顿科技,0.24,60.53,,8.26,,10298.58,60.99,,10-25
3919,000509,*ST华塑,0.0,-108.68,,1.4,,205.67,-111.37,,10-25
3920,000663,永安林业,0.27,-242.11,,14.32,,9199.56,-240.18,,10-25
3921,002097,山河智能,0.45,-3.59,,8.85,,49309.72,-3.62,,10-25
3922,000752,*ST西发,-0.05,-77.26,,-30.72,,-1319.66,-77.24,,10-25
3923,000788,北大医药,0.09,44.79,,4.19,,5551.25,44.87,,10-25
3924,000807,云铝股份,1.03,472.22,,24.01,,323180.56,466.69,,10-25
3925,002913,奥士康,2.42,56.13,,11.66,,37627.01,66.35,,10-25
3926,300565,科信技术,-0.39,-2050.0,,-12.75,,-8144.0,-2664.03,,10-25
3927,001212,中旗新材,1.47,,,14.16,,10386.14,12.16,,10-25
3928,003001,中岩大地,0.58,-51.26,,5.68,,7387.25,-14.52,,10-25
3929,605033,美邦股份,0.63,23.53,,13.24,,6372.96,24.24,,10-25
3930,003036,泰坦股份,0.21,-19.23,,4.2,,4477.68,6.58,,10-25
3931,301036,双乐股份,0.98,,,6.99,,7894.4,-27.2,,10-25
3932,002816,和科达,0.29,-424.97,,6.87,,2888.79,-425.1,,10-25
3933,000912,泸天化,0.29,163.09,,8.03,,45384.65,154.63,,10-25
3934,002972,科安达,0.6,17.65,,8.94,,10582.7,17.37,,10-25
3935,002660,茂硕电源,0.14,-25.07,,5.15,,3862.11,-25.08,,10-25
3936,300068,南都电源,-0.08,-115.09,,-1.16,,-6928.68,-114.88,,10-25
3937,002856,美芝股份,-0.27,-423.92,,-4.52,,-3663.93,-451.63,,10-25
3938,000591,太阳能,0.4,21.31,,8.21,,118784.16,21.32,,10-25
3939,002013,中航机电,0.23,35.29,,6.67,,88786.22,42.42,,10-25
3940,002682,龙洲股份,0.07,-158.33,,1.75,,3729.98,-156.6,,10-25
3941,003029,吉大正元,0.17,-19.05,,2.4,,3006.45,7.56,,10-25
3942,002826,易明医药,0.09,0.0,,2.49,,1713.29,0.24,,10-25
3943,002524,光正眼科,0.09,50.0,,13.75,,4599.71,51.74,,10-25
3944,002861,瀛通通讯,-0.05,-117.86,,-0.77,,-807.48,-123.96,,10-25
3945,002231,奥维通信,0.04,-231.46,,3.6,,1484.2,-229.68,,10-25
3946,002895,川恒股份,0.44,24.83,,6.88,,21186.76,48.56,,10-25
3947,001211,双枪科技,0.42,-37.31,,4.43,,3027.09,-16.2,,10-25
3948,300933,中辰股份,0.14,,,4.82,,6210.81,-3.61,,10-25
3949,003000,劲仔食品,0.16,-31.97,,7.39,,6401.41,-24.38,,10-25
3950,300613,富瀚微,2.24,339.22,,17.85,,26918.72,554.37,,10-25
3951,002446,盛路通信,0.02,-90.0,,0.48,,1461.72,-91.79,,10-25
3952,000911,南宁糖业,0.03,-76.92,,7.95,,1020.17,-75.47,,10-25
3953,002562,兄弟科技,0.0,-97.27,,0.28,,298.11,-97.07,,10-25
3954,002988,豪美新材,0.45,69.74,,4.78,,10406.43,69.71,,10-25
3955,002056,横店东磁,0.54,32.76,,14.21,,88541.32,34.19,,10-25
3956,300100,双林股份,0.23,-38.45,,5.19,,9399.01,-45.19,,10-25
3957,002160,常铝股份,0.11,-240.76,,2.83,,8787.93,-240.73,,10-25
3958,002518,科士达,0.48,20.0,,9.71,,28117.77,20.23,,10-25
3959,300232,洲明科技,0.2,21.41,,4.9,,20730.92,34.59,,10-25
3960,001212,中旗新材,1.47,,,14.16,,10386.14,12.16,,10-25
3961,003001,中岩大地,0.58,-51.26,,5.68,,7387.25,-14.52,,10-25
3962,605033,美邦股份,0.63,23.53,,13.24,,6372.96,24.24,,10-25
3963,003036,泰坦股份,0.21,-19.23,,4.2,,4477.68,6.58,,10-25
3964,301036,双乐股份,0.98,,,6.99,,7894.4,-27.2,,10-25
3965,000788,北大医药,0.09,44.79,,4.19,,5551.25,44.87,,10-25
3966,000807,云铝股份,1.03,472.22,,24.01,,323180.56,466.69,,10-25
3967,002972,科安达,0.6,17.65,,8.94,,10582.7,17.37,,10-25
3968,002660,茂硕电源,0.14,-25.07,,5.15,,3862.11,-25.08,,10-25
3969,002816,和科达,0.29,-424.97,,6.87,,2888.79,-425.1,,10-25
3970,000912,泸天化,0.29,163.09,,8.03,,45384.65,154.63,,10-25
3971,000591,太阳能,0.4,21.31,,8.21,,118784.16,21.32,,10-25
3972,002013,中航机电,0.23,35.29,,6.67,,88786.22,42.42,,10-25
3973,002682,龙洲股份,0.07,-158.33,,1.75,,3729.98,-156.6,,10-25
3974,003029,吉大正元,0.17,-19.05,,2.4,,3006.45,7.56,,10-25
3975,300068,南都电源,-0.08,-115.09,,-1.16,,-6928.68,-114.88,,10-25
3976,002856,美芝股份,-0.27,-423.92,,-4.52,,-3663.93,-451.63,,10-25
3977,001211,双枪科技,0.42,-37.31,,4.43,,3027.09,-16.2,,10-25
3978,300933,中辰股份,0.14,,,4.82,,6210.81,-3.61,,10-25
3979,003000,劲仔食品,0.16,-31.97,,7.39,,6401.41,-24.38,,10-25
3980,300613,富瀚微,2.24,339.22,,17.85,,26918.72,554.37,,10-25
3981,002826,易明医药,0.09,0.0,,2.49,,1713.29,0.24,,10-25
3982,002524,光正眼科,0.09,50.0,,13.75,,4599.71,51.74,,10-25
3983,002861,瀛通通讯,-0.05,-117.86,,-0.77,,-807.48,-123.96,,10-25
3984,002231,奥维通信,0.04,-231.46,,3.6,,1484.2,-229.68,,10-25
3985,002895,川恒股份,0.44,24.83,,6.88,,21186.76,48.56,,10-25
3986,002988,豪美新材,0.45,69.74,,4.78,,10406.43,69.71,,10-25
3987,002056,横店东磁,0.54,32.76,,14.21,,88541.32,34.19,,10-25
3988,002446,盛路通信,0.02,-90.0,,0.48,,1461.72,-91.79,,10-25
3989,000911,南宁糖业,0.03,-76.92,,7.95,,1020.17,-75.47,,10-25
3990,002562,兄弟科技,0.0,-97.27,,0.28,,298.11,-97.07,,10-25
3991,300232,洲明科技,0.2,21.41,,4.9,,20730.92,34.59,,10-25
3992,000546,金圆股份,0.49,-14.87,,4.91,,34736.38,-14.88,,10-25
3993,001205,盛航股份,0.96,,,10.11,,9951.03,25.48,,10-25
3994,002733,雄韬股份,-0.01,-106.25,,-0.19,,-569.38,-110.27,,10-25
3995,000721,西安饮食,-0.2,23.0,,-17.54,,-10115.03,23.02,,10-25
3996,300100,双林股份,0.23,-38.45,,5.19,,9399.01,-45.19,,10-25
3997,002160,常铝股份,0.11,-240.76,,2.83,,8787.93,-240.73,,10-25
3998,002518,科士达,0.48,20.0,,9.71,,28117.77,20.23,,10-25
3999,300530,*ST达志,-0.7,1300.0,,-43.14,,-10997.44,1496.01,,10-25
4000,001210,金房节能,0.95,-8.65,,10.14,,6942.18,-1.88,,10-25
4001,002637,赞宇科技,1.3,49.43,,17.03,,60382.99,65.03,,10-25
4002,002100,天康生物,-0.18,-113.04,,-3.24,,-19285.92,-113.05,,10-25
4003,600497,驰宏锌锗,0.22,62.3,,7.28,,110885.53,62.33,,10-25
4004,002457,青龙管业,0.26,144.47,,4.07,,8581.73,144.48,,10-25
4005,002825,纳尔股份,0.42,-26.32,,6.68,,7091.77,-15.62,,10-25
4006,300780,德恩精工,0.3,-28.34,,4.12,,4400.97,-28.36,,10-25
4007,000498,山东路桥,0.83,47.91,,13.97,,129838.36,105.59,,10-25
4008,000520,长航凤凰,0.06,451.4,,13.25,,5975.02,450.54,,10-25
4009,002952,亚世光电,0.23,-49.64,,4.42,,3743.5,-49.64,,10-25
4010,002691,冀凯股份,0.01,-137.84,,0.56,,486.53,-138.76,,10-25
4011,002708,光洋股份,0.06,-31.56,,1.83,,2723.79,-29.78,,10-25
4012,000692,惠天热电,-0.36,-40.05,,-100.31,,-19025.14,-40.06,,10-25
4013,603569,长久物流,0.09,-40.0,,2.04,,4800.57,-44.08,,10-25
4014,000733,振华科技,1.86,166.74,,14.87,,95571.09,166.56,,10-25
4015,688211,中科微至,1.04,33.33,9.48,12.12,-3.6,10247.92,32.34,,10-25
4016,003009,中天火箭,0.77,22.22,,9.29,,11957.75,64.02,,10-25
4017,000628,高新发展,0.33,6.05,,7.63,,11729.55,19.83,,10-25
4018,688553,汇宇制药,1.08,45.95,3.16,40.94,0.98,38706.73,44.58,,10-25
4019,300655,晶瑞电材,0.49,38.46,,11.89,,16512.39,167.8,,10-25
4020,688550,瑞联新材,2.4,6.19,,6.14,,16836.21,36.38,,10-25
4021,002730,电光科技,0.16,14.29,,5.04,,5178.82,13.29,,10-25
4022,688007,光峰科技,0.47,370.0,,9.38,,21135.07,378.84,,10-23
4023,002454,松芝股份,0.16,-33.33,,2.75,,10064.78,-32.23,,10-23
4024,000780,ST平能,-0.35,59.09,,-12.14,,-35094.69,53.87,,10-23
4025,600126,杭钢股份,0.48,118.18,,7.89,,161922.24,113.62,,10-23
4026,300494,盛天网络,0.46,90.02,,13.2,,11100.46,90.05,,10-23
4027,000985,大庆华科,0.1,-4.72,,2.2,,1304.76,-5.23,,10-23
4028,600298,安琪酵母,1.24,0.51,,16.26,,101794.8,0.54,,10-23
4029,001207,联科科技,0.78,47.61,,14.59,,11854.13,64.0,,10-23
4030,300593,新雷能,0.73,78.05,,21.49,,19466.57,184.72,,10-23
4031,002683,宏大爆破,0.45,17.85,,6.34,,33940.75,24.91,,10-23
4032,600805,悦达投资,-0.61,35.56,,-11.05,,-51680.91,34.58,,10-23
4033,600058,五矿发展,0.26,61.49,,6.3,,35235.66,42.34,,10-23
4034,300695,兆丰股份,1.35,-30.05,,4.79,,9000.82,-29.96,,10-23
4035,688686,奥普特,2.64,,,9.26,,21796.01,20.14,,10-23
4036,600590,泰豪科技,0.52,298.85,,11.55,,44529.18,293.59,,10-23
4037,603156,养元饮品,1.29,39.54,,13.61,,163044.98,39.54,,10-23
4038,002232,启明信息,0.11,-49.7,,3.38,,4448.09,-49.72,,10-23
4039,000952,广济药业,0.22,49.72,,5.3,,7418.35,55.13,,10-23
4040,600423,柳化股份,0.03,,,6.24,,2530.4,-1685.69,,10-23
4041,002415,海康威视,1.18,29.7,,20.16,,1096564.12,29.94,,10-23
4042,600103,青山纸业,0.07,-2465.52,,4.26,,15393.54,-2416.95,,10-23
4043,002481,双塔食品,0.19,-14.68,,8.28,,22965.08,-15.2,,10-23
4044,300753,爱朋医疗,0.38,-30.71,,6.43,,4844.4,-16.85,,10-23
4045,000025,特力A,0.16,76.52,,5.2,,6998.6,76.56,,10-23
4046,300162,雷曼光电,0.13,7066.67,,7.31,,4510.35,7137.19,,10-23
4047,002253,川大智胜,0.15,0.73,,2.37,,3406.38,0.73,,10-23
4048,300520,科大国创,0.21,0.0,,3.61,,5067.69,-2.83,,10-23
4049,300244,迪安诊断,1.99,37.07,,22.96,,123273.27,37.07,,10-23
4050,603408,建霖家居,0.67,6.35,,13.66,,30131.03,15.52,,10-23
4051,300958,建工修复,0.42,,,5.99,,5526.22,10.12,,10-23
4052,002057,中钢天源,0.22,6.52,,6.3,,15433.56,27.63,,10-23
4053,002075,沙钢股份,0.38,91.65,,14.94,,82618.65,90.76,,10-23
4054,000751,锌业股份,0.11,11.54,,5.23,,15402.34,11.55,,10-23
4055,688023,安恒信息,-3.62,704.44,,-17.15,,-26822.4,697.29,,10-23
4056,000799,酒鬼酒,2.22,117.69,,22.92,,72007.88,117.69,,10-23
4057,300118,东方日升,0.41,-45.33,,4.12,,35406.56,-45.33,,10-23
4058,000090,天健集团,0.73,7.35,,12.43,,140179.34,1.98,,10-23
4059,300183,东软载波,0.15,-30.83,,2.28,,6862.15,-31.66,,10-23
4060,002259,ST升达,0.05,469.57,,39.27,,3939.61,471.0,,10-23
4061,300860,锋尚文化,0.73,-79.95,,3.13,,9931.43,-51.29,,10-23
4062,601168,西部矿业,0.95,171.43,,18.84,,225760.03,171.0,,10-23
4063,000566,海南海药,-0.38,-2761.11,,-14.36,,-49714.9,-2682.17,,10-23
4064,605009,豪悦护理,1.43,-76.75,,7.86,,22790.41,-53.72,,10-23
4065,300946,恒而达,1.4,,,10.4,,8816.6,16.01,,10-23
4066,601728,中国电信,0.28,,,6.19,,2332651.9,24.7,,10-23
4067,603595,东尼电子,0.13,-23.53,,2.44,,2736.39,-25.12,,10-23
4068,002757,南兴股份,0.83,26.52,,11.07,,24480.37,26.79,,10-23
4069,002117,东港股份,0.27,20.69,,9.46,,14515.75,20.71,,10-23
4070,600498,烽火通信,0.24,0.0,,2.45,,28389.78,2.34,,10-23
4071,300466,赛摩智能,0.03,-47.66,,1.94,,1678.14,-47.59,,10-23
4072,000407,胜利股份,0.21,45.83,,7.41,,18876.65,48.81,,10-23
4073,688200,华峰测控,5.08,114.35,,13.57,,31119.28,127.57,,10-23
4074,300849,锦盛新材,0.1,-69.21,,2.18,,1518.31,-53.81,,10-23
4075,688288,鸿泉物联,0.43,-21.82,,4.54,,4269.67,-22.12,,10-23
4076,002393,力生制药,0.54,25.58,,2.25,,9771.7,23.43,,10-23
4077,600869,远东股份,0.19,142.55,,12.43,,42250.56,142.38,,10-23
4078,002155,湖南黄金,0.23,35.29,,5.26,,27659.93,35.51,,10-23
4079,688070,纵横股份,-0.22,,,-2.9,,-1808.83,-186.32,,10-23
4080,688070,纵横股份,-0.22,,,-2.9,,-1808.83,-186.32,,10-23
4081,600560,金自天正,0.16,14.29,,4.26,,3490.19,7.72,,10-23
4082,300144,宋城演艺,0.17,223.05,,5.72,,43252.59,223.38,,10-23
4083,002546,新联电子,0.15,-3.07,,3.82,,12123.2,-3.28,,10-23
4084,300177,中海达,0.06,-49.33,,2.15,,4676.78,-45.34,,10-23
4085,002648,卫星化学,2.48,191.76,,27.14,,425551.37,371.78,,10-23
4086,603383,顶点软件,0.45,22.37,,6.24,,7585.25,23.08,,10-23
4087,300688,创业黑马,0.07,-12.5,,1.5,,781.69,2.72,,10-23
4088,000798,中水渔业,-0.09,-50.03,,-4.69,,-2789.05,-50.01,,10-23
4089,603688,石英股份,0.5,16.28,,8.64,,17533.41,17.77,,10-23
4090,002192,融捷股份,0.1,624.31,,4.64,,2708.2,625.96,,10-23
4091,601028,玉龙股份,0.4,226.01,,13.26,,31014.65,225.95,,10-23
4092,002947,恒铭达,-0.12,-118.25,,-1.49,,-1970.64,-124.2,,10-23
4093,002017,东信和平,0.06,11.89,,2.0,,2857.94,19.67,,10-23
4094,002392,北京利尔,0.32,2.55,,8.82,,38313.3,2.9,,10-23
4095,000709,河钢股份,0.21,164.56,,4.28,,236868.94,104.15,,10-23
4096,600477,杭萧钢构,0.17,-44.33,,8.5,,35984.58,-44.39,,10-23
4097,300400,劲拓股份,0.44,-6.38,,14.74,,10624.66,-4.22,,10-23
4098,300088,长信科技,0.33,-0.28,,10.93,,79945.59,0.35,,10-23
4099,600129,太极集团,0.45,1400.0,,7.38,,24802.73,1425.54,,10-23
4100,300481,濮阳惠成,0.64,16.36,,12.52,,17646.79,25.87,,10-23
4101,601069,西部黄金,-0.03,-159.76,,-1.1,,-1929.0,-159.79,,10-23
4102,002263,大东南,0.08,100.0,,6.24,,15495.77,120.34,,10-23
4103,688389,普门科技,0.29,31.82,,10.52,,12224.2,31.57,,10-23
4104,600742,一汽富维,0.78,27.42,,8.01,,51929.6,27.42,,10-23
4105,002055,得润电子,-0.09,-120.39,,-2.31,,-4472.29,-120.11,,10-23
4106,600036,招商银行,3.62,19.87,27.95,13.58,,9361500.0,22.21,,10-23
4107,002105,信隆健康,0.56,81.11,,25.73,,20271.44,79.73,,10-23
4108,002429,兆驰股份,0.35,41.86,,12.91,,157703.36,41.83,,10-23
4109,002761,浙江建投,0.8,19.4,,16.68,,91429.88,17.1,,10-23
4110,002462,嘉事堂,0.91,8.33,,7.12,,26561.89,8.43,,10-23
4111,300160,秀强股份,0.16,7.74,,9.34,,9881.65,7.57,,10-23
4112,000957,中通客车,-0.37,-2079.79,,-8.29,,-22066.62,-2076.55,,10-23
4113,002273,水晶光电,0.28,7.69,,5.71,,35369.02,13.15,,10-23
4114,600714,金瑞矿业,0.18,17700.0,,7.93,,5125.18,13739.52,,10-23
4115,002028,思源电气,1.16,6.42,,12.71,,88881.89,6.75,,10-23
4116,601718,际华集团,0.0,-90.0,,0.02,,301.26,-89.66,,10-23
4117,300721,怡达股份,1.1,-1877.47,,9.12,,9290.42,-2017.49,,10-23
4118,600873,梅花生物,0.43,65.38,,14.06,,132703.36,62.01,,10-23
4119,002191,劲嘉股份,0.56,24.44,,11.26,,81681.65,23.39,,10-23
4120,603128,华贸物流,0.52,67.74,,13.82,,66978.32,65.92,,10-23
4121,000917,电广传媒,0.33,-151.56,,4.48,,46160.4,-150.76,,10-23
4122,002566,益盛药业,0.2,20.46,,3.2,,6525.15,20.42,,10-23
4123,000505,京粮控股,0.18,12.5,,4.62,,12810.71,11.73,,10-23
4124,002928,华夏航空,-0.13,-170.63,,-3.48,,-13069.03,-176.26,,10-23
4125,000613,*ST东海A,0.01,-132.08,,4.08,,278.96,-131.99,,10-23
4126,002033,丽江股份,0.02,-77.46,,0.44,,1095.94,-77.4,,10-23
4127,000666,经纬纺机,0.56,63.79,,4.24,,39485.38,63.77,,10-23
4128,600395,盘江股份,0.48,33.7,,11.83,,80078.44,33.57,,10-23
4129,002391,长青股份,0.36,3.31,,5.32,,23581.08,9.08,,10-23
4130,688659,元琛科技,0.29,,,7.55,,4200.37,88.81,,10-23
4131,000059,华锦股份,0.33,-412.36,,3.78,,52151.22,-412.39,,10-23
4132,600988,赤峰黄金,0.33,10.0,,12.65,,55096.08,8.73,,10-23
4133,002571,德力股份,0.04,1550.0,,0.99,,1424.42,1552.71,,10-23
4134,000519,中兵红箭,0.44,84.15,,6.88,,60672.03,84.18,,10-23
4135,002657,中科金财,-0.12,20.0,,-1.81,,-4039.97,16.4,,10-23
